tag_id,length,release_site,release_time
3D9.1BF0F40BC1,109,JOHTRP,03/06/2002 15:45:00
3D9.1BF0F35356,108,JOHTRP,03/06/2002 15:45:00
..........,71,JOHTRP,03/06/2002 15:45:00
3D9.1BF0F40645,70,JOHTRP,03/07/2002 17:00:00
3D9.1BF0F409AF,60,JOHTRP,03/07/2002 17:00:00
3D9.1BF0F41DA7,171,JOHTRP,03/07/2002 17:00:00
..........,63,JOHTRP,03/10/2002 16:55:00
3D9.1BF0F4222C,153,JOHTRP,03/10/2002 16:55:00
3D9.1BF0F3FA50,73,JOHTRP,03/10/2002 16:55:00
..........,59,JOHTRP,03/11/2002 17:30:00
3D9.1BF0F34A18,94,JOHTRP,03/11/2002 17:30:00
..........,52,JOHTRP,03/11/2002 17:30:00
3D9.1BF0F222F4,71,JOHTRP,03/11/2002 17:30:00
3D9.1BF0F31CCB,64,JOHTRP,03/11/2002 17:30:00
3D9.1BF0F41063,68,JOHTRP,03/11/2002 17:30:00
3D9.1BF0F40645,70,JOHTRP,03/11/2002 17:30:00
3D9.1BF0F4222C,152,JOHTRP,03/11/2002 17:30:00
..........,100,JOHTRP,03/12/2002 16:35:00
3D9.1BF0F1F5F3,72,JOHTRP,03/12/2002 16:35:00
3D9.1BF0F40C5F,118,JOHTRP,03/12/2002 16:35:00
3D9.1BF0F41063,67,JOHTRP,03/12/2002 16:35:00
3D9.1BF0F40948,68,JOHTRP,03/12/2002 16:35:00
3D9.1BF0F1F5F3,72,JOHTRP,03/13/2002 18:45:00
3D9.1BF0F2FEBD,98,JOHTRP,03/13/2002 18:45:00
3D9.1BF0F32DD8,74,JOHTRP,03/13/2002 18:45:00
3D9.1BF0F40BB8,175,JOHTRP,03/13/2002 18:45:00
3D9.1BF0F2FA29,161,JOHTRP,03/13/2002 18:45:00
3D9.1BF0F3FA72,112,JOHTRP,03/14/2002 16:30:00
3D9.1BF0F2FEBD,98,JOHTRP,03/14/2002 16:30:00
3D9.1BF0F4010F,101,JOHTRP,03/15/2002 15:00:00
3D9.1BF0F2FA29,160,JOHTRP,03/15/2002 15:00:00
3D9.1BF0F3FA72,112,JOHTRP,03/15/2002 15:00:00
3D9.1BF0F2FAE6,80,JOHTRP,03/21/2002 17:40:00
3D9.1BF0F3FD6A,78,JOHTRP,03/21/2002 17:40:00
..........,58,JOHTRP,03/21/2002 17:40:00
3D9.1BF0F131D2,153,JOHTRP,03/21/2002 17:40:00
3D9.1BF0F3FAF8,169,JOHTRP,03/25/2002 18:15:00
3D9.1BF0F41CB3,146,JOHTRP,03/25/2002 18:15:00
3D9.1BF0F30C75,80,JOHTRP,03/25/2002 18:15:00
3D9.1BF0F40732,75,JOHTRP,03/25/2002 18:15:00
3D9.1BF11B573D,75,JOHTRP,03/26/2002 18:15:00
3D9.1BF11B5961,73,JOHTRP,03/26/2002 18:15:00
3D9.1BF0F40732,74,JOHTRP,03/26/2002 18:15:00
3D9.1BF0F30C75,80,JOHTRP,03/26/2002 18:15:00
3D9.1BF11B7D9E,64,JOHTRP,03/26/2002 18:15:00
3D9.1BF11B7C86,159,JOHTRP,03/26/2002 18:15:00
3D9.1BF11B76D5,149,JOHTRP,03/26/2002 18:15:00
..........,168,JOHTRP,03/26/2002 18:15:00
3D9.1BF11B57C9,164,JOHTRP,03/26/2002 18:15:00
3D9.1BF0F3FAF8,169,JOHTRP,03/26/2002 18:15:00
3D9.1BF11B76D5,149,JOHTRP,03/27/2002 19:30:00
3D9.1BF11B75EE,153,JOHTRP,03/27/2002 19:30:00
3D9.1BF11B79A0,150,JOHTRP,03/27/2002 19:30:00
3D9.1BF11B75D8,150,JOHTRP,03/28/2002 16:00:00
3D9.1BF11B76CB,107,JOHTRP,03/28/2002 16:00:00
3D9.1BF11B7A27,126,JOHTRP,03/28/2002 16:00:00
3D9.1BF11B79A0,150,JOHTRP,03/28/2002 16:00:00
3D9.1BF11B75EE,153,JOHTRP,03/28/2002 16:00:00
3D9.1BF11B5BFF,186,JOHTRP,03/28/2002 16:00:00
..........,144,JOHTRP,03/29/2002 17:00:00
3D9.1BF11B7641,171,JOHTRP,03/30/2002 17:00:00
3D9.1BF11B60F6,70,JOHTRP,03/31/2002 18:00:00
3D9.1BF11B7469,74,JOHTRP,03/31/2002 18:00:00
3D9.1BF11B7CB6,64,JOHTRP,03/31/2002 18:00:00
..........,66,JOHTRP,03/31/2002 18:00:00
3D9.1BF11B5AD1,81,JOHTRP,03/31/2002 18:00:00
3D9.1BF11B57AF,65,JOHTRP,03/31/2002 18:00:00
3D9.1BF11B7C0A,128,JOHTRP,03/31/2002 18:00:00
3D9.1BF11B56EA,183,JOHTRP,03/31/2002 18:00:00
3D9.1BF11B7469,74,JOHTRP,04/01/2002 17:30:00
3D9.1BF11B78C8,72,JOHTRP,04/01/2002 17:30:00
..........,50,JOHTRP,04/01/2002 17:30:00
3D9.1BF11B70F2,73,JOHTRP,04/01/2002 17:30:00
3D9.1BF11C08C8,67,JOHTRP,04/01/2002 17:30:00
3D9.1BF11BFA3E,68,JOHTRP,04/01/2002 17:30:00
3D9.1BF11BF2DE,73,JOHTRP,04/01/2002 17:30:00
3D9.1BF11B7C0A,128,JOHTRP,04/01/2002 17:30:00
3D9.1BF11B56EA,183,JOHTRP,04/01/2002 17:30:00
3D9.1BF11BF83C,81,JOHTRP,04/01/2002 17:30:00
3D9.1BF11B698B,66,JOHTRP,04/01/2002 17:30:00
3D9.1BF11C05AE,192,JOHTRP,04/01/2002 17:30:00
3D9.1BF11C0D44,151,JOHTRP,04/02/2002 15:30:00
3D9.1BF11B6B7F,68,JOHTRP,04/02/2002 15:30:00
3D9.1BF11B6DEE,193,JOHTRP,04/02/2002 15:30:00
3D9.1BF11B6BDE,73,JOHTRP,04/02/2002 15:30:00
..........,57,JOHTRP,04/02/2002 15:30:00
..........,58,JOHTRP,04/02/2002 15:30:00
3D9.1BF11B68C9,63,JOHTRP,04/02/2002 15:30:00
..........,43,JOHTRP,04/03/2002 20:40:00
3D9.1BF11B6831,67,JOHTRP,04/03/2002 20:40:00
3D9.1BF11BFDA4,71,JOHTRP,04/03/2002 20:40:00
3D9.1BF11B6B7F,68,JOHTRP,04/03/2002 20:40:00
3D9.1BF11BECBF,73,JOHTRP,04/03/2002 20:40:00
3D9.1BF11BF8FC,74,JOHTRP,04/03/2002 20:40:00
3D9.1BF11BF6FE,,JOHTRP,04/03/2002 20:40:00
3D9.1BF11B772F,70,JOHTRP,04/03/2002 20:40:00
3D9.1BF11B7E6C,142,JOHTRP,04/03/2002 20:40:00
3D9.1BF11C0D44,151,JOHTRP,04/03/2002 20:40:00
..........,56,JOHTRP,04/04/2002 17:20:00
..........,66,JOHTRP,04/04/2002 17:20:00
3D9.1BF11BEB1C,77,JOHTRP,04/04/2002 17:20:00
3D9.1BF11BEEEB,70,JOHTRP,04/04/2002 17:20:00
3D9.1BF11C0A8B,80,JOHTRP,04/04/2002 17:20:00
3D9.1BF11B7576,76,JOHTRP,04/05/2002 18:17:00
3D9.1BF11B7A2C,71,JOHTRP,04/05/2002 18:17:00
3D9.1BF11B64D4,62,JOHTRP,04/05/2002 18:17:00
3D9.1BF11B6248,62,JOHTRP,04/05/2002 18:17:00
..........,75,JOHTRP,04/05/2002 18:17:00
3D9.1BF11B5FDC,80,JOHTRP,04/05/2002 18:17:00
3D9.1BF11B7D07,71,JOHTRP,04/05/2002 18:17:00
..........,45,JOHTRP,04/05/2002 18:17:00
..........,58,JOHTRP,04/05/2002 18:17:00
3D9.1BF11B68D7,81,JOHTRP,04/05/2002 18:17:00
3D9.1BF11BFA3E,67,JOHTRP,04/05/2002 18:17:00
3D9.1BF11B7901,175,JOHTRP,04/05/2002 18:17:00
3D9.1BF11B5998,79,JOHTRP,04/06/2002 17:42:00
3D9.1BF11B7576,76,JOHTRP,04/06/2002 17:42:00
3D9.1BF11B5944,69,JOHTRP,04/06/2002 17:42:00
..........,58,JOHTRP,04/06/2002 17:42:00
3D9.1BF11B6FEB,67,JOHTRP,04/06/2002 17:42:00
3D9.1BF11B6352,79,JOHTRP,04/06/2002 17:42:00
3D9.1BF11B57B1,77,JOHTRP,04/06/2002 17:42:00
3D9.1BF11B6ADB,66,JOHTRP,04/06/2002 17:42:00
3D9.1BF11B764C,65,JOHTRP,04/06/2002 17:42:00
3D9.1BF11B6817,60,JOHTRP,04/06/2002 17:42:00
3D9.1BF11B64F8,77,JOHTRP,04/06/2002 17:42:00
3D9.1BF11B5C29,64,JOHTRP,04/06/2002 17:42:00
3D9.1BF11B6E8C,64,JOHTRP,04/06/2002 17:42:00
3D9.1BF11B59F4,155,JOHTRP,04/06/2002 17:42:00
3D9.1BF11B59D1,115,JOHTRP,04/07/2002 17:25:00
3D9.1BF11B60CB,82,JOHTRP,04/07/2002 17:25:00
3D9.1BF11B6FEB,67,JOHTRP,04/07/2002 17:25:00
3D9.1BF11B5B49,68,JOHTRP,04/07/2002 17:25:00
3D9.1BF11B625D,75,JOHTRP,04/07/2002 17:25:00
3D9.1BF11B6ADB,65,JOHTRP,04/07/2002 17:25:00
3D9.1BF11B5818,65,JOHTRP,04/07/2002 17:25:00
..........,56,JOHTRP,04/07/2002 17:25:00
..........,58,JOHTRP,04/07/2002 17:25:00
3D9.1BF11B587B,70,JOHTRP,04/07/2002 17:25:00
3D9.1BF11B694E,64,JOHTRP,04/07/2002 17:25:00
3D9.1BF11B77B7,174,JOHTRP,04/07/2002 17:25:00
3D9.1BF11B5EFB,163,JOHTRP,04/07/2002 17:25:00
3D9.1BF11B7742,96,JOHTRP,04/08/2002 17:55:00
3D9.1BF11B746E,73,JOHTRP,04/08/2002 17:55:00
3D9.1BF11B5A54,77,JOHTRP,04/08/2002 17:55:00
3D9.1BF11B7C1E,67,JOHTRP,04/08/2002 17:55:00
3D9.1BF11B59A1,63,JOHTRP,04/08/2002 17:55:00
3D9.1BF11B5A96,70,JOHTRP,04/09/2002 16:55:00
3D9.1BF11B5AE8,72,JOHTRP,04/09/2002 16:55:00
3D9.1BF11B609D,85,JOHTRP,04/09/2002 16:55:00
3D9.1BF11B7917,131,JOHTRP,04/09/2002 16:55:00
3D9.1BF11B6FBE,76,JOHTRP,04/09/2002 16:55:00
3D9.1BF11B5C9E,119,JOHTRP,04/09/2002 16:55:00
3D9.1BF11B609C,60,JOHTRP,04/09/2002 16:55:00
3D9.1BF11B7E72,76,JOHTRP,04/09/2002 16:55:00
..........,57,JOHTRP,04/09/2002 16:55:00
..........,54,JOHTRP,04/09/2002 16:55:00
..........,56,JOHTRP,04/09/2002 16:55:00
3D9.1BF11B5813,63,JOHTRP,04/09/2002 16:55:00
..........,56,JOHTRP,04/09/2002 16:55:00
3D9.1BF11B6046,60,JOHTRP,04/09/2002 16:55:00
3D9.1BF11B7CBD,69,JOHTRP,04/09/2002 16:55:00
3D9.1BF11B7258,69,JOHTRP,04/09/2002 16:55:00
3D9.1BF11B7E22,84,JOHTRP,04/09/2002 16:55:00
3D9.1BF11B6FC5,177,JOHTRP,04/09/2002 16:55:00
3D9.1BF11B7780,184,JOHTRP,04/09/2002 16:55:00
3D9.1BF11B60B0,162,JOHTRP,04/09/2002 16:55:00
3D9.1BF11B624B,76,JOHTRP,04/10/2002 19:00:00
3D9.1BF11B57C6,75,JOHTRP,04/10/2002 19:00:00
3D9.1BF11B7E22,84,JOHTRP,04/10/2002 19:00:00
3D9.1BF11B6739,121,JOHTRP,04/10/2002 19:00:00
3D9.1BF11B63A0,68,JOHTRP,04/10/2002 19:00:00
3D9.1BF11B5672,76,JOHTRP,04/10/2002 19:00:00
3D9.1BF11B573A,76,JOHTRP,04/10/2002 19:00:00
3D9.1BF11B7D46,72,JOHTRP,04/10/2002 19:00:00
3D9.1BF11B57BD,64,JOHTRP,04/10/2002 19:00:00
3D9.1BF11B7B2A,69,JOHTRP,04/10/2002 19:00:00
3D9.1BF11B7A54,113,JOHTRP,04/10/2002 19:00:00
3D9.1BF11B7657,78,JOHTRP,04/10/2002 19:00:00
3D9.1BF11B582E,73,JOHTRP,04/10/2002 19:00:00
3D9.1BF11B78F2,72,JOHTRP,04/10/2002 19:00:00
3D9.1BF0FC7413,179,JOHTRP,04/10/2002 19:00:00
3D9.1BF11B75B1,161,JOHTRP,04/10/2002 19:00:00
3D9.1BF11B7E01,145,JOHTRP,04/10/2002 19:00:00
3D9.1BF11B79BF,152,JOHTRP,04/10/2002 19:00:00
3D9.1BF11B6323,171,JOHTRP,04/10/2002 19:00:00
3D9.1BF11B5C1F,159,JOHTRP,04/10/2002 19:00:00
..........,57,JOHTRP,04/11/2002 15:00:00
3D9.1BF11B5E20,68,JOHTRP,04/11/2002 15:00:00
3D9.1BF11B7B9A,64,JOHTRP,04/11/2002 15:00:00
3D9.1BF11B774A,73,JOHTRP,04/11/2002 15:00:00
3D9.1BF11B5B6C,77,JOHTRP,04/11/2002 15:00:00
3D9.1BF11B5C00,76,JOHTRP,04/11/2002 15:00:00
3D9.1BF11B7B28,71,JOHTRP,04/11/2002 15:00:00
3D9.1BF11B67BD,75,JOHTRP,04/11/2002 15:00:00
3D9.1BF11B6561,87,JOHTRP,04/11/2002 15:00:00
3D9.1BF11B57B9,84,JOHTRP,04/11/2002 15:00:00
3D9.1BF11B5F38,63,JOHTRP,04/11/2002 15:00:00
3D9.1BF11B7751,79,JOHTRP,04/11/2002 15:00:00
3D9.1BF11B639E,79,JOHTRP,04/11/2002 15:00:00
3D9.1BF11B7659,69,JOHTRP,04/11/2002 15:00:00
3D9.1BF11B7B8E,65,JOHTRP,04/11/2002 15:00:00
3D9.1BF11B5DCD,82,JOHTRP,04/11/2002 15:00:00
3D9.1BF11B5788,70,JOHTRP,04/11/2002 15:00:00
3D9.1BF11B5672,76,JOHTRP,04/11/2002 15:00:00
3D9.1BF11B57C6,75,JOHTRP,04/11/2002 15:00:00
3D9.1BF11B6556,159,JOHTRP,04/11/2002 15:00:00
3D9.1BF11B7C81,162,JOHTRP,04/11/2002 15:00:00
3D9.1BF11B76D5,152,JOHTRP,04/11/2002 15:00:00
3D9.1BF11B685D,105,JOHTRP,04/12/2002 16:00:00
3D9.1BF11B7A9D,70,JOHTRP,04/12/2002 16:00:00
3D9.1BF11B6955,64,JOHTRP,04/12/2002 16:00:00
3D9.1BF11B6391,71,JOHTRP,04/12/2002 16:00:00
3D9.1BF11B7728,68,JOHTRP,04/12/2002 16:00:00
3D9.1BF11B7D48,75,JOHTRP,04/12/2002 16:00:00
3D9.1BF11B786B,65,JOHTRP,04/12/2002 16:00:00
3D9.1BF11B5AEB,116,JOHTRP,04/12/2002 16:00:00
3D9.1BF11B7AFE,91,JOHTRP,04/12/2002 16:00:00
3D9.1BF11B5A85,71,JOHTRP,04/12/2002 16:00:00
3D9.1BF11B7C81,162,JOHTRP,04/12/2002 16:00:00
3D9.1BF11B5B71,68,JOHTRP,04/13/2002 15:00:00
3D9.1BF11B7630,65,JOHTRP,04/13/2002 15:00:00
3D9.1BF11B6391,71,JOHTRP,04/13/2002 15:00:00
3D9.1BF11B605F,62,JOHTRP,04/13/2002 15:00:00
3D9.1BF11B7897,77,JOHTRP,04/13/2002 15:00:00
3D9.1BF11B7D8C,82,JOHTRP,04/13/2002 15:00:00
3D9.1BF11B7782,80,JOHTRP,04/13/2002 15:00:00
3D9.1BF11B74AF,77,JOHTRP,04/13/2002 15:00:00
3D9.1BF11B656E,96,JOHTRP,04/13/2002 15:00:00
3D9.1BF11B6343,70,JOHTRP,04/13/2002 15:00:00
3D9.1BF11B630D,161,JOHTRP,04/13/2002 15:00:00
3D9.1BF11B57E6,86,JOHTRP,04/14/2002 18:00:00
3D9.1BF11B5E89,86,JOHTRP,04/14/2002 18:00:00
3D9.1BF11B6499,73,JOHTRP,04/14/2002 18:00:00
3D9.1BF11B622E,66,JOHTRP,04/14/2002 18:00:00
3D9.1BF11B57CB,154,JOHTRP,04/14/2002 18:00:00
3D9.1BF11B734E,168,JOHTRP,04/14/2002 18:00:00
3D9.1BF11B5FBE,171,JOHTRP,04/14/2002 18:00:00
..........,55,JOHTRP,04/14/2002 18:00:00
3D9.1BF11B6225,73,JOHTRP,04/14/2002 18:00:00
3D9.1BF11B7743,78,JOHTRP,04/14/2002 18:00:00
3D9.1BF11B606A,67,JOHTRP,04/14/2002 18:00:00
3D9.1BF11B7489,64,JOHTRP,04/14/2002 18:00:00
3D9.1BF11B6156,110,JOHTRP,04/14/2002 18:00:00
..........,56,JOHTRP,04/14/2002 18:00:00
3D9.1BF11B6EB4,169,JOHTRP,04/14/2002 18:00:00
3D9.1BF11B5853,156,JOHTRP,04/14/2002 18:00:00
3D9.1BF11B681C,168,JOHTRP,04/14/2002 18:00:00
3D9.1BF11B7C3A,170,JOHTRP,04/14/2002 18:00:00
3D9.1BF11B5A4D,181,JOHTRP,04/14/2002 18:00:00
3D9.1BF11B58E6,192,JOHTRP,04/14/2002 18:00:00
3D9.1BF11B5873,79,JOHTRP,04/14/2002 18:00:00
3D9.1BF11B7D8C,82,JOHTRP,04/14/2002 18:00:00
3D9.1BF11B5DFC,84,JOHTRP,04/14/2002 18:00:00
3D9.1BF11B5CB0,75,JOHTRP,04/14/2002 18:00:00
3D9.1BF11B612D,165,JOHTRP,04/14/2002 18:00:00
3D9.1BF11B74E3,190,JOHTRP,04/14/2002 18:00:00
3D9.1BF11B7DEA,66,JOHTRP,04/14/2002 18:00:00
3D9.1BF11B7E5E,161,JOHTRP,04/14/2002 18:00:00
3D9.1BF11B5DFA,203,JOHTRP,04/14/2002 18:00:00
3D9.1BF11B5AC7,194,JOHTRP,04/14/2002 18:00:00
..........,54,JOHTRP,04/15/2002 18:00:00
3D9.1BF11B79AA,73,JOHTRP,04/15/2002 18:00:00
3D9.1BF11B7D7D,74,JOHTRP,04/15/2002 18:00:00
3D9.1BF11B5C3B,73,JOHTRP,04/15/2002 18:00:00
3D9.1BF11B5EDD,73,JOHTRP,04/15/2002 18:00:00
3D9.1BF11B5F7B,78,JOHTRP,04/15/2002 18:00:00
3D9.1BF11B63CE,70,JOHTRP,04/15/2002 18:00:00
3D9.1BF11B7C2A,77,JOHTRP,04/15/2002 18:00:00
3D9.1BF11B6738,151,JOHTRP,04/15/2002 18:00:00
3D9.1BF11B7AE7,123,JOHTRP,04/15/2002 18:00:00
3D9.1BF11B6A22,104,JOHTRP,04/15/2002 18:00:00
3D9.1BF11B7DF6,185,JOHTRP,04/15/2002 18:00:00
3D9.1BF11B58C2,172,JOHTRP,04/15/2002 18:00:00
3D9.1BF11B7AEE,173,JOHTRP,04/15/2002 18:00:00
3D9.1BF11B5707,193,JOHTRP,04/15/2002 18:00:00
3D9.1BF11B73E2,93,JOHTRP,04/15/2002 18:00:00
3D9.1BF1257F6E,74,JOHTRP,04/15/2002 18:00:00
3D9.1BF11B7600,190,JOHTRP,04/15/2002 18:00:00
3D9.1BF11B5F66,150,JOHTRP,04/15/2002 18:00:00
3D9.1BF11B5CA0,89,JOHTRP,04/15/2002 18:00:00
3D9.1BF11B65B3,72,JOHTRP,04/15/2002 18:00:00
..........,71,JOHTRP,04/15/2002 18:00:00
3D9.1BF11B5729,96,JOHTRP,04/15/2002 18:00:00
3D9.1BF11B5F95,116,JOHTRP,04/15/2002 18:00:00
3D9.1BF11B607E,139,JOHTRP,04/15/2002 18:00:00
3D9.1BF11B79F9,181,JOHTRP,04/15/2002 18:00:00
3D9.1BF11B77D1,183,JOHTRP,04/15/2002 18:00:00
3D9.1BF11B58E6,192,JOHTRP,04/15/2002 18:00:00
3D9.1BF11B76D4,192,JOHTRP,04/15/2002 18:00:00
3D9.1BF11B67B7,191,JOHTRP,04/15/2002 18:00:00
3D9.1BF11B5896,168,JOHTRP,04/15/2002 18:00:00
3D9.1BF11B6069,190,JOHTRP,04/15/2002 18:00:00
3D9.1BF11B69C4,71,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B78FF,73,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B67C9,71,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B58F9,72,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B5A3D,69,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B7D09,74,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B73EF,82,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B5787,65,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B5F8E,71,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B5681,83,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B5FF7,85,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B6F5E,89,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B6E2A,88,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B5A99,69,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B57A2,65,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B5E7F,72,JOHTRP,04/16/2002 16:30:00
..........,55,JOHTRP,04/16/2002 16:30:00
..........,56,JOHTRP,04/16/2002 16:30:00
..........,58,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B58E4,167,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B607E,139,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B5ADC,183,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B7C21,172,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B7DDB,189,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B6EB6,178,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B5896,168,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B6FAF,65,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B7ECA,68,JOHTRP,04/16/2002 16:30:00
..........,54,JOHTRP,04/16/2002 16:30:00
..........,59,JOHTRP,04/16/2002 16:30:00
..........,58,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B7A39,72,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B6139,73,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B5F71,63,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B6E07,90,JOHTRP,04/16/2002 16:30:00
..........,59,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B7CAD,68,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B7C78,120,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B5B63,75,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B7907,81,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B7BBF,72,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B7A63,166,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B757B,120,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B6111,150,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B6151,159,JOHTRP,04/16/2002 16:30:00
3D9.1BF11B7D5D,65,JOHTRP,04/16/2002 16:30:00
..........,58,JOHTRP,04/16/2002 16:30:00
..........,106,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B694C,71,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B65CA,66,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B5652,77,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B75CD,72,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B59A9,68,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B58D3,73,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B57A1,87,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B5854,80,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B7DD2,68,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B6599,81,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B7AA6,77,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B7A08,72,JOHTRP,04/17/2002 18:55:00
..........,58,JOHTRP,04/17/2002 18:55:00
..........,53,JOHTRP,04/17/2002 18:55:00
..........,56,JOHTRP,04/17/2002 18:55:00
..........,58,JOHTRP,04/17/2002 18:55:00
..........,59,JOHTRP,04/17/2002 18:55:00
..........,51,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B76AE,75,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B7E60,67,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B7CF8,69,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B62BE,66,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B65AE,77,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B79B1,77,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B629F,77,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B77C3,64,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B5BB6,103,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B6930,73,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B7380,65,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B5F6D,105,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B5BBC,111,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B757B,120,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B7B4C,111,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B5C11,116,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B5BEE,139,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B5D8C,160,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B76DA,161,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B64D1,166,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B78B3,194,JOHTRP,04/17/2002 18:55:00
3D9.1BF11B79C7,68,JOHTRP,04/18/2002 17:45:00
3D9.1BF11B588C,65,JOHTRP,04/18/2002 17:45:00
3D9.1BF11B5AEC,67,JOHTRP,04/18/2002 17:45:00
..........,50,JOHTRP,04/18/2002 17:45:00
3D9.1BF11B7513,75,JOHTRP,04/18/2002 17:45:00
3D9.1BF11B7A7D,84,JOHTRP,04/18/2002 17:45:00
3D9.1BF11B7B3C,74,JOHTRP,04/18/2002 17:45:00
3D9.1BF11B7CBE,104,JOHTRP,04/18/2002 17:45:00
3D9.1BF11B65D6,136,JOHTRP,04/18/2002 17:45:00
3D9.1BF11B7D5C,147,JOHTRP,04/18/2002 17:45:00
..........,52,JOHTRP,04/18/2002 17:45:00
..........,51,JOHTRP,04/18/2002 17:45:00
..........,59,JOHTRP,04/18/2002 17:45:00
..........,56,JOHTRP,04/18/2002 17:45:00
..........,59,JOHTRP,04/18/2002 17:45:00
3D9.1BF11B56F0,63,JOHTRP,04/18/2002 17:45:00
3D9.1BF11B589E,72,JOHTRP,04/18/2002 17:45:00
3D9.1BF11B7573,68,JOHTRP,04/18/2002 17:45:00
3D9.1BF11B617A,71,JOHTRP,04/18/2002 17:45:00
3D9.1BF11B73C5,65,JOHTRP,04/18/2002 17:45:00
3D9.1BF11B7621,74,JOHTRP,04/18/2002 17:45:00
3D9.1BF11B7AC2,92,JOHTRP,04/18/2002 17:45:00
3D9.1BF11B77D9,101,JOHTRP,04/18/2002 17:45:00
3D9.1BF11B5768,78,JOHTRP,04/18/2002 17:45:00
..........,50,JOHTRP,04/18/2002 17:45:00
..........,57,JOHTRP,04/18/2002 17:45:00
..........,57,JOHTRP,04/18/2002 17:45:00
3D9.1BF11B6241,62,JOHTRP,04/18/2002 17:45:00
3D9.1BF11B7568,65,JOHTRP,04/18/2002 17:45:00
3D9.1BF11B6E76,68,JOHTRP,04/18/2002 17:45:00
3D9.1BF11B58AD,66,JOHTRP,04/18/2002 17:45:00
3D9.1BF11B724A,71,JOHTRP,04/18/2002 17:45:00
3D9.1BF11B794C,65,JOHTRP,04/18/2002 17:45:00
3D9.1BF11B61B9,68,JOHTRP,04/18/2002 17:45:00
